id,role_0,role_1
7404,6,0
100287362,1,0
389015,2,0
619279,2,0
19411,1,0
3248,1,0
5251,2,0
79752,1,0
3361036,1,0
113000,4,0
401409,3,0
25890,8,0
4595,11,0
856716,1,0
64771,7,0
149840,4,0
22865,1,0
23768,2,0
368,5,0
148254,3,0
14695,1,0
25975,3,0
51088,7,0
283518,7,0
25790,4,0
57107,3,0
3071,7,0
57408,2,0
23129,4,0
12555,1,0
5731,5,0
64089,7,0
4482,1,0
58822,1,0
9304,3,0
221017,1,0
80381,3,0
254552,1,0
823923,1,0
850511,2,0
79368,1,0
84092,4,0
5509,11,0
90834,5,0
27106,3,0
22627,3,0
829301,1,0
9576,3,0
59035,1,0
206358,2,0
221091,1,0
147912,8,0
853757,1,0
5475,4,0
79658,10,0
342372,1,0
3109,13,0
644914,2,0
541471,3,0
19744,2,0
12301,1,0
853527,1,0
54529,1,0
57613,10,0
302688,1,0
1145,1,0
1134,4,0
818260,1,0
854263,1,0
29533,1,0
64137,3,0
285555,3,0
72056,3,0
7115,2,0
64417,1,0
64130,18,0
2713,3,0
1513,10,0
850682,1,0
6906,6,0
77683,1,0
643866,3,0
92737,4,0
25508,1,0
84874,1,0
151393,8,0
56274,1,0
107823,1,0
116685,4,0
9903,9,0
719,3,0
100170217,2,0
266759,1,0
25297,2,0
26795,1,0
29456,1,0
151888,4,0
81025,1,0
23657,7,0
9159,7,0
79969,2,0
2813,7,0
222537,8,0
379130,1,0
852883,1,0
5913,9,0
148523,9,0
191736,4,0
140688,4,0
26285,1,0
3495,2,0
124401,3,0
4632,11,0
9563,5,0
79898,4,0
218038,1,0
54345,4,0
7498,4,0
388524,4,0
853041,1,0
127602,4,0
374918,1,0
54953,3,0
65055,3,0
1487968,3,0
854335,1,0
20619,5,0
158293,2,0
677776,1,0
326597,2,0
390327,1,0
12122,3,0
9684,8,0
56656,2,0
11259,3,0
108897,5,0
8532,3,0
126075,1,0
9538,3,0
150000,1,0
23670,7,0
692158,1,0
51123,5,0
4501,6,0
150372,6,0
362182,1,0
253175,1,0
645121,6,0
401067,2,0
176380,1,0
856161,1,0
8611,7,0
856570,1,0
50884,1,0
29365,1,0
8857,2,0
1497087,1,0
12606,2,0
9630,10,0
148741,2,0
1821,5,0
23643,6,0
222236,1,0
80215,1,0
56900,1,0
13855,1,0
851052,1,0
10407,2,0
23179,5,0
20588,13,0
374354,12,0
3899,4,0
59274,3,0
64073,3,0
27120,7,0
74734,1,0
54998,12,0
84247,5,0
281105,1,0
29995,11,0
161247,1,0
55733,1,0
300218,1,0
246709,2,0
83557,4,0
11320,4,0
297428,1,0
79838,1,0
64895,9,0
63933,2,0
400389,1,0
94194,1,0
69807,5,0
55531,6,0
143941,1,0
7733,4,0
84695,1,0
3809,1,0
20302,1,0
73738,1,0
55855,2,0
440157,2,0
17758,3,0
23284,3,0
400360,1,0
134829,4,0
55617,3,0
6583,4,0
10216,2,0
65981,7,0
617095,2,0
499088,2,0
57217,3,0
851754,1,0
64762,7,0
58495,3,0
79661,5,0
94059,2,0
22671,1,0
15568,9,0
281825,1,0
449520,1,0
1490009,2,0
851756,4,0
851412,1,0
71176,2,0
84878,3,0
855866,1,0
26940,2,0
15170,1,0
8082,6,0
855303,1,0
16801,3,0
856613,1,0
8519,5,0
83439,5,0
199731,4,0
53820,4,0
9083,2,0
54832,4,0
20185,2,0
68342,1,0
854933,1,0
729020,1,0
1844,3,0
6473,6,0
79730,2,0
162699,4,0
24064,1,0
1266,12,0
403312,1,0
300253,1,0
53346,3,0
853699,1,0
10507,5,0
820196,1,0
51312,2,0
151449,1,0
255119,2,0
56103,1,0
8609,2,0
59336,1,0
7711,7,0
64173,1,0
2103,8,0
8701,1,0
447787,2,0
855892,1,0
90736,1,0
254956,2,0
124912,2,0
27065,8,0
401548,3,0
54979,1,0
26027,2,0
417,1,0
362799,1,0
79774,1,0
853340,1,0
50805,2,0
55150,3,0
34805,1,0
50486,1,0
54977,3,0
338662,1,0
643949,1,0
6373,5,0
12313,3,0
106504,4,0
140851,1,0
89927,3,0
474354,2,0
64407,5,0
55778,5,0
16846,3,0
340205,2,0
54933,3,0
221914,1,0
89874,9,0
26831,5,0
64236,12,0
440955,2,0
379991,1,0
89970,10,0
854932,1,0
56217,1,0
165082,1,0
221400,3,0
319876,11,0
12028,7,0
259232,3,0
6563,0,0
3291,4,0
58945,1,0
93082,8,0
10326,6,0
27136,4,0
219670,1,0
153733,14,0
94233,3,0
3773,3,0
80162,1,0
27321,1,0
314352,1,0
3883,3,0
187,1,0
779,9,0
379992,1,0
60384,1,0
283165,2,0
56816,3,0
21991,3,0
122402,2,0
79918,1,0
209737,4,0
440248,1,0
79017,10,0
26894,1,0
27166,2,0
1848,10,0
30951,2,0
832950,1,0
196549,2,0
4033,5,0
7116,1,0
67603,1,0
9287,1,0
282208,2,0
150274,6,0
93129,3,0
29718,1,0
219293,5,0
25365,1,0
9823,2,0
27418,6,0
28,3,0
18106,1,0
6550,12,0
77593,3,0
90423,5,0
9992,3,0
29902,1,0
115557,5,0
57185,4,0
59067,4,0
4781,13,0
140661,1,0
202052,1,0
8382,2,0
282419,1,0
70737,1,0
403649,1,0
84266,4,0
119016,2,0
64845,1,0
68828,1,0
4974,2,0
6557,3,0
23175,7,0
851082,1,0
100009271,1,0
79827,1,0
855224,2,0
100271066,2,0
18854,3,0
2135,3,0
852886,1,0
84627,1,0
43767,1,0
55051,6,0
11023,4,0
259249,4,0
83941,2,0
113277,12,0
869,1,0
6358,8,0
59348,10,0
334932,1,0
83383,1,0
79676,3,0
4975,2,0
212647,2,0
108099,1,0
60581,1,0
27087,6,0
3108,9,0
20497,1,0
25948,4,0
94025,7,0
22947,0,0
285596,4,0
5672,5,0
323865,4,0
57468,2,0
641373,1,0
6283,2,0
26061,8,0
854915,1,0
29468,1,0
68349,2,0
227937,1,0
1953,7,0
100131439,1,0
19082,1,0
399335,1,0
152816,3,0
146754,2,0
1183,1,0
51804,5,0
3373,2,0
388650,7,0
855972,1,0
853587,2,0
389791,1,0
5639,7,0
951476,1,0
855491,2,0
79998,3,0
116654,1,0
641324,1,0
342184,4,0
850694,1,0
29887,6,0
27283,3,0
5457,3,0
851069,1,0
85360,2,0
1180,7,0
16582,2,0
175643,3,0
64097,4,0
525716,1,0
645922,3,0
10217,10,0
125113,1,0
20463,1,0
23808,2,0
64053,2,0
11640,1,0
221687,5,0
10962,3,0
401466,1,0
230073,2,0
856891,1,0
6490,1,0
100365839,1,0
1582,1,0
55471,7,0
150248,6,0
29801,2,0
100862847,1,0
231123,3,0
2539974,1,0
851906,1,0
7252,5,0
7425,6,0
11238,3,0
57558,1,0
11132,6,0
57055,1,0
821003,1,0
854433,1,0
149837,1,0
21667,2,0
3908,9,0
681284,1,0
851424,2,0
197358,2,0
17120,1,0
3565820,2,0
10690,11,0
28442,2,0
852026,1,0
885,7,0
2116,1,0
83872,4,0
381305,3,0
10418,6,0
64123,0,0
6094,2,0
1361,7,0
5858,8,0
2703429,1,0
375033,8,0
83854,1,0
8763,6,0
34595,2,0
852015,1,0
115352,4,0
104252,1,0
56604,13,0
855844,1,0
27439,1,0
57719,2,0
57198,4,0
113655,6,0
3627,7,0
20392,1,0
54816,4,0
511298,1,0
26048,1,0
192117,2,0
285668,1,0
90586,1,0
28974,2,0
18198,1,0
339768,2,0
1036,5,0
57667,1,0
129446,7,0
3772,4,0
401285,5,0
14083,2,0
850424,2,0
122622,4,0
3126,11,0
493911,7,0
3918,10,0
9002,2,0
403944,1,0
170850,4,0
64108,4,0
8372,4,0
51673,2,0
64111,4,0
26254,2,0
53319,1,0
10479,6,0
81749,1,0
360216,1,0
399664,7,0
1551,6,0
850747,1,0
6920,1,0
68267,1,0
4345,3,0
76688,1,0
19200,1,0
143379,6,0
9966,2,0
3249,6,0
81890,17,0
15898,1,0
126402,1,0
3077542,1,0
148266,4,0
64743,2,0
139135,1,0
56287,9,0
14241,1,0
268903,3,0
1144,3,0
22066,1,0
23305,2,0
80835,1,0
83756,2,0
50846,3,0
1960,3,0
54257,1,0
282312,5,0
10406,2,0
282049,3,0
152195,1,0
12531,1,0
854882,1,0
855602,2,0
6899,2,0
66734,1,0
28084,3,0
65997,8,0
71878,13,0
11652,3,0
853319,1,0
854758,1,0
23261,1,0
20437,1,0
2687,2,0
157753,2,0
113263,7,0
24855,3,0
5024,1,0
55002,3,0
146722,4,0
282016,1,0
66603,3,0
851195,1,0
117154,1,0
856303,1,0
11821,1,0
64506,6,0
80208,4,0
83650,1,0
304500,1,0
344657,1,0
1671,4,0
66468,5,0
4257,5,0
57834,1,0
399665,8,0
9607,2,0
148170,5,0
194388,1,0
79635,11,0
856912,1,0
51450,1,0
13405,1,0
200172,1,0
116437,1,0
175852,1,0
57211,1,0
66075,1,0
681578,1,0
80745,4,0
13435,3,0
55018,2,0
345275,2,0
141,6,0
91464,3,0
7477,6,0
58189,7,0
55039,1,0
64424,1,0
7148,6,0
57017,5,0
130752,6,0
151649,1,0
54965,2,0
7772,2,0
57471,4,0
853712,4,0
10825,4,0
3439,8,0
64096,2,0
20893,2,0
839740,1,0
26253,4,0
3358,7,0
1758,2,0
20869,3,0
850329,2,0
152756,1,0
642636,1,0
400566,1,0
90871,3,0
126321,2,0
117,5,0
2928,1,0
851551,1,0
327826,1,0
11771,2,0
26799,1,0
220869,2,0
36040,2,0
50862,7,0
642475,2,0
283149,7,0
57666,6,0
116832,2,0
7172,1,0
285761,2,0
285600,2,0
855478,1,0
853789,2,0
133688,1,0
16978,3,0
116844,5,0
54363,4,0
23480,6,0
837307,1,0
55793,6,0
23539,2,0
246757,1,0
57689,3,0
284565,1,0
11219,5,0
5004,11,0
339779,3,0
74015,2,0
155054,1,0
51099,7,0
220202,1,0
8838,5,0
18221,1,0
12861,1,0
285193,3,0
3118,3,0
3119,4,0
100124533,1,0
441642,9,0
27147,3,0
79634,2,0
55259,4,0
20683,7,0
94160,1,0
84034,2,0
728492,1,0
55107,2,0
12922,2,0
114131,5,0
59353,2,0
23765,7,0
10650,2,0
653440,1,0
56108,1,0
646309,1,0
201514,1,0
27314,5,0
10517,2,0
131375,1,0
84243,5,0
14011,1,0
851733,1,0
56666,1,0
93688,2,0
75665,8,0
402569,1,0
854658,1,0
13865,1,0
23357,3,0
854168,2,0
395069,1,0
160897,4,0
110078,1,0
10244,9,0
7122,4,0
14784,2,0
84591,4,0
850911,1,0
835701,1,0
3682,4,0
10631,1,0
850455,3,0
292156,1,0
10599,1,0
65166,1,0
84125,1,0
853104,1,0
398174,1,0
90693,2,0
226646,1,0
25984,1,0
119358,4,0
851666,2,0
30839,3,0
2619,5,0
51704,5,0
84103,11,0
72972,9,0
728194,3,0
129852,3,0
2053,5,0
856674,2,0
108645,1,0
68275,1,0
855911,1,0
65274,1,0
84888,3,0
77827,2,0
23017,4,0
284402,1,0
29802,2,0
548594,1,0
29842,4,0
102288414,1,0
27104,1,0
9220,5,0
14799,1,0
12331,1,0
17192,2,0
74187,2,0
85413,1,0
4586,3,0
122945,1,0
281832,2,0
150468,4,0
79626,5,0
94097,5,0
117194,1,0
5228,4,0
126823,2,0
56258,1,0
201799,1,0
854072,1,0
67864,1,0
854781,1,0
252859,2,0
11005,2,0
135946,2,0
26891,1,0
8647,6,0
308578,3,0
6701,3,0
853033,1,0
108124,1,0
60590,4,0
10692,2,0
10983,10,0
852495,2,0
80774,1,0
2259,1,0
57623,2,0
26074,1,0
29870,1,0
72399,1,0
56805,1,0
9633,1,0
55779,1,0
11174,2,0
114805,3,0
26827,7,0
7060,2,0
432508,1,0
55867,4,0
24050,2,0
27063,10,0
389898,3,0
666,4,0
55344,2,0
83382,2,0
8530,4,0
29214,3,0
24147,2,0
29091,3,0
5950,7,0
852415,1,0
24246,1,0
83882,2,0
4588,1,0
283212,7,0
255762,1,0
677781,1,0
165679,3,0
3226,8,0
54207,1,0
56649,5,0
252995,1,0
51326,1,0
64285,4,0
3136,4,0
3785,8,0
4340,3,0
5453,3,0
3767,11,0
4489,5,0
79974,1,0
57153,1,0
100130086,3,0
75406,1,0
252941,1,0
400591,4,0
8321,13,0
400961,4,0
362859,1,0
146779,8,0
402483,2,0
23229,5,0
30061,4,0
153918,1,0
117153,1,0
503543,1,0
152573,2,0
9315,8,0
163223,1,0
100128731,3,0
85014,3,0
10721,3,0
81562,6,0
854556,1,0
93492,3,0
15384,1,0
19069,5,0
854980,1,0
131965,8,0
57102,3,0
2863,1,0
642585,1,0
25054,2,0
9514,8,0
852565,1,0
11026,7,0
854231,1,0
114142,1,0
646480,1,0
852848,1,0
18481,2,0
68365,3,0
280636,1,0
9980,2,0
174150,1,0
202299,3,0
75141,8,0
84639,2,0
18131,1,0
30523,4,0
853203,1,0
79627,1,0
856800,1,0
24957,1,0
450143,1,0
9831,4,0
29757,1,0
256302,8,0
54937,1,0
153222,7,0
330908,1,0
57628,4,0
2914,4,0
735,5,0
25719,1,0
55345,4,0
2517,11,0
126231,1,0
142680,2,0
55020,10,0
70099,7,0
13383,1,0
55760,3,0
6324,4,0
57194,1,0
57317,2,0
203062,6,0
823804,1,0
65977,3,0
100500804,2,0
6036,3,0
114899,2,0
10778,1,0
115362,0,0
852730,1,0
40336,1,0
439996,2,0
280655,1,0
77040,2,0
255239,2,0
7552,2,0
3712,12,0
22631,2,0
641518,1,0
81653,1,0
856188,1,0
117247,1,0
780853,1,0
3077471,2,0
24766,1,0
8435,2,0
29960,3,0
23596,4,0
192286,2,0
852432,1,0
22834,4,0
25595,1,0
850348,1,0
167410,2,0
57810,1,0
92806,2,0
851259,3,0
83857,1,0
10861,1,0
26504,4,0
913,2,0
13205,1,0
8128,2,0
85329,3,0
837308,1,0
852793,1,0
13026,1,0
11629,2,0
856313,1,0
2921,2,0
137835,3,0
128439,6,0
177942,1,0
389874,6,0
813740,1,0
508448,1,0
728175,3,0
16392,1,0
56944,6,0
90835,1,0
389384,4,0
353219,1,0
20848,2,0
285643,2,0
97212,1,0
55769,3,0
653567,1,0
643832,2,0
12608,1,0
239528,2,0
57700,3,0
84856,1,0
84570,3,0
728599,1,0
342346,1,0
51302,4,0
100363860,1,0
50868,3,0
856824,1,0
373856,1,0
13367,2,0
100356266,1,0
11845,2,0
20937,1,0
54970,4,0
71885,8,0
83893,1,0
54896,3,0
100131713,3,0
2679,2,0
10903,1,0
27015,1,0
25770,2,0
18674,1,0
23366,1,0
84449,4,0
855543,1,0
1120,4,0
15502,2,0
20411,2,0
401647,5,0
79955,1,0
152926,11,0
340571,1,0
851337,1,0
652276,2,0
51442,6,0
254268,2,0
31521,3,0
390212,2,0
387733,1,0
55028,3,0
79591,4,0
21780,2,0
22346,1,0
54522,2,0
854306,1,0
25832,3,0
100341057,6,0
51402,3,0
158135,3,0
842338,1,0
390937,1,0
283537,1,0
100505741,3,0
11322,2,0
55764,12,0
151354,3,0
5412,3,0
374111,1,0
5225,4,0
553117,1,0
9907,6,0
3902,2,0
13143,1,0
85865,10,0
55200,2,0
285242,6,0
388015,1,0
10050,1,0
50839,2,0
851168,1,0
63946,2,0
338707,1,0
474382,7,0
25673,1,0
54577,2,0
824554,1,0
162966,1,0
1724717,2,0
83698,6,0
24476,1,0
117289,1,0
66447,1,0
104836,1,0
60595,3,0
11247,2,0
594839,1,0
25682,1,0
831856,1,0
80122,1,0
680161,1,0
23116,3,0
6695,8,0
147407,1,0
255809,2,0
24681,3,0
42428,1,0
2849,1,0
132332,2,0
852639,1,0
12649,9,0
29816,1,0
289950,1,0
851068,1,0
128822,4,0
376693,1,0
17708,1,0
66152,1,0
80094,1,0
20714,1,0
79148,4,0
856744,1,0
734901,2,0
100529239,1,0
115294,5,0
146723,4,0
856895,1,0
1440,3,0
511736,2,0
80761,3,0
51660,4,0
26226,1,0
70314,3,0
55891,1,0
855355,1,0
83596,8,0
171567,6,0
285349,2,0
14824,1,0
200942,1,0
67092,1,0
2628,3,0
711,1,0
8605,2,0
5322,2,0
24415,1,0
84795,3,0
64462,2,0
855883,1,0
16497,1,0
6656,2,0
14479,1,0
81691,2,0
123688,4,0
590,3,0
8292,4,0
245877,1,0
8369,6,0
126074,9,0
30014,1,0
285268,5,0
135927,1,0
139728,4,0
389119,3,0
113990,1,0
6291,3,0
388536,4,0
79567,4,0
727936,2,0
853861,1,0
3617,1,0
399670,1,0
690632,1,0
55552,1,0
65040,2,0
112479,2,0
285368,1,0
222662,8,0
5972,9,0
3593,4,0
11474,1,0
23626,1,0
63977,4,0
256957,2,0
29382,1,0
3449,1,0
4295,1,0
30948,2,0
53905,3,0
9450,4,0
855305,1,0
9284,1,0
10741,6,0
55084,3,0
90853,2,0
12934,3,0
25531,1,0
153364,4,0
836161,1,0
79903,1,0
3783727,3,0
172890,1,0
199704,1,0
79363,7,0
51279,3,0
3037,5,0
3038,2,0
17710,1,0
285440,3,0
89876,4,0
856626,1,0
51117,2,0
27090,4,0
67615,1,0
4663,3,0
851960,1,0
81807,3,0
11022,3,0
850577,1,0
11147,3,0
856226,1,0
852303,1,0
843368,1,0
851245,1,0
1393,11,0
83861,9,0
6981,1,0
495317,1,0
10675,2,0
2864,2,0
56524,6,0
2576,1,0
8811,2,0
474,1,0
114787,6,0
79623,4,0
63970,2,0
57105,4,0
255057,2,0
2835,2,0
257144,7,0
112817,2,0
96597,2,0
100289290,1,0
24533,1,0
2395,4,0
6725,3,0
55788,1,0
55129,2,0
229658,8,0
11163,1,0
176548,1,0
220992,2,0
51714,7,0
50876,1,0
851095,2,0
21341,3,0
645345,2,0
375612,1,0
79221,1,0
853891,1,0
441234,1,0
65023,1,0
28908,2,0
116150,6,0
852740,1,0
8993,4,0
283629,3,0
838383,1,0
134701,6,0
22876,1,0
260436,3,0
287454,1,0
399311,1,0
160857,1,0
843609,1,0
852323,1,0
83879,6,0
200315,1,0
150737,2,0
89872,2,0
6007,1,0
217069,1,0
161142,1,0
251,3,0
22160,3,0
6815,2,0
8239562,1,0
83722,4,0
137362,1,0
100526832,1,0
122651,3,0
12355,3,0
84614,3,0
850561,1,0
152404,1,0
22143,1,0
12428,1,0
11624,4,0
257629,3,0
283464,4,0
118611,2,0
170718,1,0
441869,1,0
677768,1,0
221938,1,0
97112,1,0
474338,1,0
11149,3,0
378643,1,0
11105,2,0
90332,1,0
3429,2,0
126669,4,0
21389,1,0
23316,1,0
74326,1,0
286102,1,0
24818,2,0
143503,1,0
57116,1,0
59079,1,0
11994,1,0
851311,1,0
380450,2,0
213582,3,0
84929,1,0
206338,1,0
65165,1,0
2918,4,0
92565,5,0
353355,2,0
116590,3,0
4197,1,0
19338,3,0
78995,7,0
239405,1,0
6614,3,0
202374,1,0
854736,1,0
398197,1,0
25758,2,0
2540690,2,0
16658,2,0
133690,1,0
850500,1,0
852309,1,0
855628,1,0
107976,1,0
35225,1,0
13132,2,0
7639,1,0
6512,2,0
284677,1,0
100134934,3,0
851646,1,0
228607,1,0
11438,1,0
66004,2,0
285296,1,0
29547,1,0
91683,3,0
342908,1,0
9143,4,0
5470,3,0
56181,8,0
25069,2,0
13559,2,0
642938,3,0
11309,1,0
91584,3,0
9645,1,0
752014,2,0
112752,4,0
26740,1,0
548645,1,0
170484,2,0
2086,1,0
851196,1,0
115286,1,0
6706,4,0
18260,4,0
853488,1,0
8190,3,0
9200,4,0
5274,4,0
23554,2,0
243833,3,0
210376,1,0
117531,2,0
852702,1,0
55998,6,0
837904,1,0
27004,2,0
143689,3,0
3381,2,0
288731,1,0
56751,3,0
2840,1,0
780776,2,0
84649,2,0
22224,3,0
30845,7,0
170691,1,0
401115,1,0
19248,1,0
83945,1,0
121355,1,0
79740,2,0
8992,2,0
4237,7,0
850749,1,0
220686,1,0
6441,5,0
30953,1,0
10435,12,0
55317,2,0
83888,2,0
137107,4,0
19267,1,0
84791,1,0
281420,1,0
235442,1,0
6529,3,0
771257,1,0
348094,2,0
79400,4,0
221749,3,0
75826,2,0
854557,1,0
124936,1,0
142937,4,0
6698,4,0
54329,1,0
126917,2,0
2953,1,0
26070,2,0
64067,2,0
56203,1,0
441194,1,0
135932,3,0
283471,1,0
137133,1,0
389203,4,0
654322,2,0
245527,1,0
25125,1,0
100293516,2,0
54551,6,0
1847,3,0
79817,8,0
853202,1,0
80117,2,0
11341,1,0
7449,1,0
366,4,0
150365,1,0
192277,1,0
290659,1,0
229615,1,0
8821,5,0
221491,1,0
83709,2,0
84953,1,0
285135,1,0
347741,3,0
8174,3,0
100363737,1,0
57224,5,0
283093,1,0
60558,1,0
378807,3,0
290631,1,0
53332,1,0
219972,2,0
420,2,0
853566,2,0
171494,1,0
378950,2,0
64384,1,0
20401,1,0
55687,1,0
311545,1,0
57605,6,0
853562,2,0
339804,1,0
42816,1,0
10880,1,0
3441,2,0
298300,1,0
79629,3,0
8641,1,0
80759,4,0
57209,2,0
54537,2,0
100302168,1,0
17193,1,0
123904,1,0
22187,4,0
190775,1,0
339829,2,0
58486,1,0
79946,1,0
50508,1,0
309159,1,0
128209,1,0
1395,5,0
64648,2,0
389692,7,0
126637,1,0
339855,1,0
100271715,2,0
23921,1,0
854812,1,0
20482,3,0
339122,2,0
3626,6,0
100529211,1,0
14836,1,0
341567,1,0
729475,1,0
837309,1,0
16475,1,0
320678,7,0
7478,1,0
25849,1,0
15490,1,0
23784,1,0
284276,2,0
66540,5,0
23769,1,0
56664,1,0
399087,1,0
83446,4,0
286046,1,0
56486,1,0
81544,6,0
51004,6,0
27035,3,0
854322,1,0
11972,1,0
283788,1,0
282320,1,0
850905,1,0
194590,3,0
67607,1,0
855114,1,0
388121,2,0
26781,3,0
37238,1,0
851892,1,0
128653,4,0
11764,4,0
225887,1,0
54494,3,0
84010,2,0
162993,2,0
14235,1,0
2539610,2,0
1724713,2,0
311670,1,0
856825,1,0
120329,2,0
136227,3,0
122416,1,0
84971,4,0
2825,1,0
399694,1,0
353091,2,0
56126,1,0
20807,1,0
15507,4,0
441549,3,0
361084,1,0
80743,2,0
20220,2,0
9087,6,0
5463,1,0
851539,1,0
26423,2,0
850612,1,0
170731,1,0
81571,1,0
79339,1,0
84961,2,0
56890,7,0
26430,2,0
1015,2,0
345757,3,0
3111,3,0
171849,1,0
79692,1,0
854205,1,0
4108,2,0
415,4,0
854301,2,0
4838,2,0
839620,1,0
78996,3,0
4327,1,0
516175,2,0
100287898,2,0
318918,1,0
851383,1,0
57711,2,0
18016,2,0
10633,6,0
217980,1,0
83725,1,0
7349,6,0
58959,2,0
79725,4,0
67738,1,0
4880,5,0
171159,1,0
23682,8,0
60686,4,0
30832,3,0
441315,1,0
55650,1,0
199786,2,0
20907,1,0
24116,5,0
837249,1,0
27296,1,0
7180,1,0
80981,3,0
3497,3,0
284257,6,0
9751,2,0
2703372,1,0
340481,3,0
147664,1,0
100128554,1,0
25802,1,0
829770,1,0
60675,1,0
9496,2,0
84249,2,0
56147,1,0
345630,3,0
10666,5,0
54798,1,0
75788,2,0
814994,1,0
81492,2,0
407821,2,0
56675,4,0
23536,3,0
151112,2,0
4961441,2,0
374650,4,0
29753,1,0
856087,2,0
19672,1,0
353120,1,0
4821,4,0
208643,1,0
71472,2,0
203069,4,0
100529262,1,0
71978,2,0
18209,1,0
81859,2,0
149095,2,0
8685,3,0
151056,4,0
853906,1,0
396905,2,0
9860,2,0
20182,2,0
147138,2,0
100188893,3,0
2843,3,0
27428,1,0
856767,1,0
93627,4,0
14257,1,0
288353,1,0
26225,7,0
27364,2,0
8547,0,0
25062,1,0
25914,3,0
220963,4,0
346,1,0
107831,1,0
851518,1,0
693164,1,0
10866,1,0
375775,1,0
83416,3,0
27290,1,0
6508,4,0
10720,2,0
29095,4,0
4761,2,0
30843,1,0
58164,1,0
681754,1,0
67273,1,0
854291,1,0
389435,6,0
8809,4,0
140686,2,0
13654,1,0
728276,1,0
59044,1,0
23797,1,0
100359562,1,0
100170841,4,0
118932,1,0
133396,2,0
55014,3,0
855951,1,0
855350,2,0
854474,1,0
398213,1,0
303812,1,0
195827,2,0
56428,1,0
60668,3,0
852818,1,0
23729,5,0
114560,1,0
23117,2,0
100125556,1,0
18020,1,0
440434,4,0
100288527,1,0
388325,2,0
284573,3,0
341405,3,0
81577,1,0
283461,3,0
116085,2,0
16002,1,0
57119,2,0
853781,1,0
3802,1,0
21648,2,0
5652,2,0
11044,3,0
317662,1,0
84650,2,0
172,3,0
60460,1,0
1745,2,0
17984,1,0
5948,3,0
828,1,0
22051,1,0
14155,1,0
84187,5,0
643535,1,0
850562,1,0
855845,1,0
851193,1,0
835395,1,0
54360,1,0
7475,1,0
100129654,2,0
55983,1,0
6474,5,0
486,2,0
821508,1,0
60466,1,0
122589,1,0
835809,1,0
853848,1,0
27075,3,0
93210,3,0
14470,1,0
853922,4,0
852302,1,0
854509,1,0
26762,2,0
852094,1,0
9508,1,0
51333,3,0
844066,1,0
374900,2,0
150084,3,0
245911,1,0
196996,3,0
78830,2,0
389336,3,0
4961493,4,0
852504,1,0
112937,4,0
851717,2,0
79651,3,0
161823,3,0
54768,3,0
84519,1,0
642612,2,0
64680,4,0
54020,1,0
1260,2,0
69535,6,0
57458,1,0
26716,1,0
337874,1,0
25620,1,0
65201,1,0
730029,1,0
855532,1,0
680039,1,0
2529,3,0
17995,1,0
21407,1,0
66477,1,0
66867,1,0
854444,1,0
293721,1,0
14933,1,0
850522,1,0
887373,4,0
22626,1,0
140680,2,0
55751,2,0
11964,2,0
13555,1,0
79934,4,0
838659,1,0
64321,5,0
117062,1,0
316273,1,0
728239,2,0
286042,2,0
50873,2,0
10878,2,0
74753,1,0
58530,1,0
68564,1,0
283417,1,0
348801,2,0
441525,1,0
55972,1,0
7547,5,0
23023,2,0
7543,2,0
22996,2,0
6041,5,0
400322,2,0
851015,2,0
110446,1,0
22849,1,0
58160,7,0
27139,3,0
67443,1,0
79295,1,0
55741,11,0
72935,2,0
856870,3,0
16728,1,0
850543,1,0
10148,7,0
50861,8,0
163589,1,0
114637,1,0
100287466,1,0
81931,1,0
66916,1,0
79925,2,0
80758,1,0
855429,1,0
93659,2,0
10384,3,0
26549,2,0
404663,1,0
2352,2,0
12558,1,0
414060,2,0
11251,3,0
219285,1,0
268980,1,0
22780,1,0
20393,3,0
66498,6,0
832564,1,0
340654,1,0
850323,1,0
855565,1,0
852637,1,0
338376,1,0
57084,1,0
2542123,1,0
854489,1,0
54065,4,0
12575,2,0
65096,1,0
7539,1,0
116833,2,0
29958,2,0
841785,1,0
25387,2,0
853760,1,0
56674,2,0
6013,3,0
14569,4,0
12632,1,0
26735,1,0
100337511,1,0
100292719,1,0
162967,2,0
20947,1,0
22333,1,0
51715,4,0
54879,1,0
854266,1,0
164781,2,0
287828,1,0
10417,1,0
90113,2,0
759,3,0
92960,4,0
90011,3,0
27294,2,0
20467,4,0
24852,1,0
396416,1,0
133558,1,0
113235,1,0
850367,1,0
416104,1,0
440348,1,0
56817,1,0
57688,2,0
10317,2,0
654231,3,0
120071,5,0
56200,3,0
653877,1,0
64747,2,0
23917,1,0
816225,1,0
80816,2,0
93273,1,0
26579,3,0
4504,2,0
69736,1,0
253639,2,0
23205,2,0
20850,2,0
123263,2,0
14693,3,0
113894,2,0
5670,4,0
83447,5,0
851858,1,0
12703,5,0
375719,1,0
827496,1,0
80905,1,0
26374,1,0
853288,1,0
851369,1,0
20017,1,0
117274,2,0
8989,1,0
53630,1,0
80316,2,0
23514,1,0
1490001,4,0
24205,1,0
54484,1,0
57338,5,0
80032,3,0
24400,2,0
80740,1,0
68097,1,0
299625,1,0
114785,7,0
850843,1,0
280756,1,0
30052,1,0
57575,3,0
683,3,0
401024,1,0
414061,2,0
856766,1,0
64478,3,0
1618,5,0
79663,6,0
51372,3,0
55000,4,0
851771,1,0
11796,1,0
192254,8,0
853463,2,0
362598,1,0
51062,3,0
55908,1,0
